9.74,395.2722865
9.75,398.938085
9.76,402.6340735
9.77,406.3604693
9.78,410.1174913
9.79,413.9053593
9.8,417.7242949
9.81,421.5745206
9.82,425.4562607
9.83,429.3697406
9.84,433.3151872
9.85,437.2928287
9.86,441.3028949
9.87,445.3456166
9.88,449.4212265
9.89,453.5299584
9.9,457.6720475
9.91,461.8477307
9.92,466.0572461
9.93,470.3008333
9.94,474.5787334
9.95,478.8911889
9.96,483.2384439
9.97,487.6207438
9.98,492.0383356
9.99,496.4914676
10,500.98039
10.01,505.5053541
10.02,510.0666129
10.03,514.6644208
10.04,519.299034
10.05,523.9707099
10.06,528.6797077
10.07,533.4262879
10.08,538.2107129
10.09,543.0332463
10.1,547.8941535
10.11,552.7937015
10.12,557.7321587
10.13,562.7097953
10.14,567.7268829
10.15,572.7836951
10.16,577.8805065
10.17,583.017594
10.18,588.1952356
10.19,593.4137113
10.2,598.6733026
10.21,603.9742927
10.22,609.3169664
10.23,614.7016103
10.24,620.1285125
10.25,625.5979631
10.26,631.1102535
10.27,636.6656773
10.28,642.2645293
10.29,647.9071064
10.3,653.5937071
10.31,659.3246317
10.32,665.1001821
10.33,670.9206622
10.34,676.7863775
10.35,682.6976353
10.36,688.6547448
10.37,694.6580168
10.38,700.7077641
10.39,706.8043012
10.4,712.9479445
10.41,719.1390121
10.42,725.3778241
10.43,731.6647023
10.44,737.9999706
10.45,744.3839544
10.46,750.8169813
10.47,757.2993806
10.48,763.8314837
10.49,770.4136235
10.5,777.0461353
10.51,783.729356
10.52,790.4636246
10.53,797.2492819
10.54,804.0866707
10.55,810.9761358
10.56,817.9180239
10.57,824.9126838
10.58,831.9604662
10.59,839.0617237
10.6,846.2168111
10.61,853.426085
10.62,860.6899043
10.63,868.0086298
10.64,875.3826241
10.65,882.8122523
10.66,890.2978812
10.67,897.8398799
10.68,905.4386195
10.69,913.0944731
10.7,920.807816
10.71,928.5790256
10.72,936.4084815
10.73,944.2965653
10.74,952.2436608
10.75,960.250154
10.76,968.3164329
10.77,976.4428878
10.78,984.6299112
10.79,992.8778978
10.8,1001.187244
10.81,1009.55835
10.82,1017.991616
10.83,1026.487446
10.84,1035.046245
10.85,1043.668423
10.86,1052.354388
10.87,1061.104553
10.88,1069.919334
10.89,1078.799148
10.9,1087.744413
10.91,1096.755553
10.92,1105.83299
10.93,1114.977151
10.94,1124.188465
10.95,1133.467363
10.96,1142.814279
10.97,1152.229649
10.98,1161.71391
10.99,1171.267504
11,1180.890874
11.01,1190.584464
11.02,1200.348724
11.03,1210.184103
11.04,1220.091055
11.05,1230.070034
11.06,1240.121499
11.07,1250.24591
11.08,1260.443729
11.09,1270.715422
11.1,1281.061457
11.11,1291.482304
11.12,1301.978437
11.13,1312.55033
11.14,1323.198462
11.15,1333.923313
11.16,1344.725366
11.17,1355.605109
11.18,1366.563028
11.19,1377.599615
11.2,1388.715364
11.21,1399.910771
11.22,1411.186336
11.23,1422.542559
11.24,1433.979946
11.25,1445.499004
11.26,1457.100242
11.27,1468.784173
11.28,1480.551313
11.29,1492.402179
11.3,1504.337292
11.31,1516.357176
11.32,1528.462357
11.33,1540.653364
11.34,1552.93073
11.35,1565.294989
11.36,1577.74668
11.37,1590.286341
11.38,1602.914517
11.39,1615.631755
11.4,1628.438602
11.41,1641.335612
11.42,1654.323339
11.43,1667.402341
11.44,1680.573178
11.45,1693.836416
11.46,1707.192619
11.47,1720.642359
11.48,1734.186207
11.49,1747.82474
11.5,1761.558536
11.51,1775.388176
11.52,1789.314246
11.53,1803.337334
11.54,1817.45803
11.55,1831.676929
11.56,1845.994626
11.57,1860.411724
11.58,1874.928824
11.59,1889.546534
11.6,1904.265463
11.61,1919.086224
11.62,1934.009432
11.63,1949.035707
11.64,1964.165671
11.65,1979.399951
11.66,1994.739173
11.67,2010.183971
11.68,2025.73498
11.69,2041.392839
11.7,2057.158188
11.71,2073.031675
11.72,2089.013946
11.73,2105.105653
11.74,2121.307453
11.75,2137.620003
11.76,2154.043965
11.77,2170.580005
11.78,2187.228791
11.79,2203.990996
11.8,2220.867294
11.81,2237.858365
11.82,2254.964891
11.83,2272.187558
11.84,2289.527056
11.85,2306.984077
11.86,2324.559318
11.87,2342.253479
11.88,2360.067262
11.89,2378.001377
11.9,2396.056532
11.91,2414.233443
11.92,2432.532826
11.93,2450.955404
11.94,2469.501902
11.95,2488.173048
11.96,2506.969575
11.97,2525.892219
11.98,2544.94172
11.99,2564.118821
12,2583.42427
12.01,2602.858817
12.02,2622.423218
12.03,2642.118231
12.04,2661.944618
12.05,2681.903145
12.06,2701.994584
12.07,2722.219706
12.08,2742.579291
12.09,2763.074119
12.1,2783.704977
12.11,2804.472653
12.12,2825.37794
12.13,2846.421637
12.14,2867.604544
12.15,2888.927467
12.16,2910.391214
12.17,2931.996598
12.18,2953.744438
12.19,2975.635554
12.2,2997.670771
12.21,3019.850918
12.22,3042.17683
12.23,3064.649344
12.24,3087.269301
12.25,3110.037547
12.26,3132.954932
12.27,3156.02231
12.28,3179.24054
12.29,3202.610484
12.3,3226.133009
12.31,3249.808986
12.32,3273.639289
12.33,3297.6248
12.34,3321.7664
12.35,3346.064979
12.36,3370.521429
12.37,3395.136647
12.38,3419.911534
12.39,3444.846995
12.4,3469.94394
12.41,3495.203285
12.42,3520.625946
12.43,3546.212849
12.44,3571.96492
12.45,3597.883091
12.46,3623.968301
12.47,3650.221488
12.48,3676.6436
12.49,3703.235587
12.5,3729.998404
